NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL
Class,Field,Name,Class,Field,Name,Name,Notes
net.minecraft.src.packet.Packet10Flying,*,field_557_e,*,*,*,yaw,"The player's yaw rotation."
net.minecraft.src.GameSettings,*,field_1579_f,*,*,*,viewBobbing,"*"
net.minecraft.src.packet.Packet10Flying,*,field_554_h,*,*,*,moving,"Boolean set to true if the player is moving."
net.minecraft.src.entity.EntityPigZombie,*,field_4117_a,*,*,*,angerLevel,"Above zero if this PigZombie is Angry."
net.minecraft.src.packet.Packet10Flying,*,field_555_g,*,*,*,onGround,"True if the client is on the ground."
net.minecraft.src.entity.EntityPigZombie,*,field_4116_b,*,*,*,randomSoundDelay,"A random delay until this PigZombie next makes a sound."
net.minecraft.src.Block,*,field_4053_bc,*,*,*,bloodStone,"*"
net.minecraft.src.entity.EntityFX,*,field_661_k,*,*,*,particleGreen,"The green amount of color. Used as a percentage, 1.0 = 255 and 0.0 = 0."
net.minecraft.src.entity.EntityFX,*,field_662_j,*,*,*,particleBlue,"The blue amount of color. Used as a percentage, 1.0 = 255 and 0.0 = 0."
net.minecraft.src.entity.EntityFX,*,field_663_i,*,*,*,particleRed,"The red amount of color. Used as a percentage, 1.0 = 255 and 0.0 = 0."
net.minecraft.src.entity.EntityPigZombie,*,field_4118_c,*,*,*,defaultHeldItem,"The net.minecraft.src.item.ItemStack that any PigZombie holds (a gold sword, in fact)."
net.minecraft.src.Block,*,field_337_v,*,*,*,grass,"*"
net.minecraft.src.GameSettings,*,field_1576_i,*,*,*,fancyGraphics,"*"
net.minecraft.src.Block,*,field_4057_ba,*,*,*,fence,"*"
net.minecraft.src.GameSettings,*,field_1575_j,*,*,*,keyBindForward,"*"
net.minecraft.src.camera.Frustrum,*,field_594_d,*,*,*,zPosition,"*"
net.minecraft.src.camera.Frustrum,*,field_595_c,*,*,*,yPosition,"*"
net.minecraft.src.camera.Frustrum,*,field_592_b,*,*,*,xPosition,"*"
net.minecraft.src.camera.Frustrum,*,field_593_a,*,*,*,clippingHelper,"*"
net.minecraft.src.audio.SoundManager,*,field_590_b,*,*,*,soundPoolSounds,"Sound pool containing sounds."
net.minecraft.src.audio.SoundManager,*,field_591_a,*,*,*,sndSystem,"A reference to the sound system."
net.minecraft.src.GameSettings,*,field_6524_j,*,*,*,skin,"The name of the selected texture pack."
net.minecraft.src.GameSettings,*,field_6520_s,*,*,*,keyBindToggleFog,"*"
net.minecraft.src.GameSettings,*,field_6521_r,*,*,*,keyBindChat,"*"
net.minecraft.src.GameSettings,*,field_6522_B,*,*,*,optionsFile,"*"
net.minecraft.src.GameSettings,*,field_6523_q,*,*,*,keyBindDrop,"*"
RenderEngine,*,field_6528_b,*,*,*,textureMap,"*"
net.minecraft.src.item.Item,*,field_282_ae,*,*,*,bootsSteel,"*"
net.minecraft.src.item.Item,*,field_283_ad,*,*,*,legsSteel,"*"
net.minecraft.src.item.Item,*,field_280_ag,*,*,*,plateDiamond,"*"
net.minecraft.src.item.Item,*,field_281_af,*,*,*,helmetDiamond,"*"
net.minecraft.src.item.Item,*,field_286_aa,*,*,*,bootsChain,"*"
net.minecraft.src.item.Item,*,field_287_aW,*,*,*,bFull3D,"If true, render the object in full 3D, like weapons and tools."
net.minecraft.src.item.Item,*,field_284_ac,*,*,*,plateSteel,"*"
net.minecraft.src.item.Item,*,field_285_ab,*,*,*,helmetSteel,"*"
net.minecraft.src.item.Item,*,field_289_aU,*,*,*,maxDamage,"Maximum damage an item can handle."
net.minecraft.src.Block,*,field_440_aH,*,*,*,minecartTrack,"*"
net.minecraft.src.gui.GuiScreen,*,field_6451_g,*,*,*,fontRenderer,"The net.minecraft.src.rendering.FontRenderer used by net.minecraft.src.gui.GuiScreen"
net.minecraft.src.Block,*,field_442_aF,*,*,*,doorWood,"*"
net.minecraft.src.inventory.InventoryPlayer,*,field_848_c,*,*,*,craftingInventory,"An array of 4 item stacks containing the items in the crafting area of the player inventory."
net.minecraft.src.inventory.InventoryPlayer,*,field_844_g,*,*,*,player,"The player whose inventory this is."
net.minecraft.src.inventory.InventoryPlayer,*,field_845_f,*,*,*,inventoryChanged,"Set true whenever the inventory changes. Nothing sets it false so you will have to write your own code to check it and reset the value."
net.minecraft.src.inventory.InventoryPlayer,*,field_846_e,*,*,*,draggingItemStack,"The net.minecraft.src.item.ItemStack that is currently being dragged around by the mouse"
net.minecraft.src.inventory.InventoryPlayer,*,field_847_d,*,*,*,currentItem,"The index of the currently held item (0-8)."
net.minecraft.src.crafting.InventoryCrafting,*,field_840_a,*,*,*,stackList,"List of the stacks in the crafting matrix."
net.minecraft.src.crafting.InventoryCrafting,*,field_841_c,*,*,*,eventHandler,"Class containing the callbacks for the events on_GUIClosed and on_CraftMaxtrixChanged."
net.minecraft.src.inventory.InventoryPlayer,*,field_842_b,*,*,*,armorInventory,"An array of 4 item stacks containing the currently worn armor pieces."
net.minecraft.src.inventory.InventoryPlayer,*,field_843_a,*,*,*,mainInventory,"An array of 37 item stacks (but only filled with 36?) indicating the main player inventory (including the visible bar)."
net.minecraft.src.block.World,*,field_4210_n,*,*,*,spawnY,"Y-location of spawnpoint"
net.minecraft.src.world.WorldProvider,*,field_4215_b,*,*,*,worldChunkMgr,"net.minecraft.src.block.World chunk manager being used to generate chunks"
net.minecraft.src.world.WorldProvider,*,field_4216_a,*,*,*,worldObj,"world object being used"
net.minecraft.src.world.WorldProvider,*,field_4218_e,*,*,*,worldType,"0 for normal world -1 for hell"
net.minecraft.src.world.WorldProvider,*,field_4219_d,*,*,*,lightBrightnessTable,"Light to brightness conversion table"
net.minecraft.src.gui.GuiIngame,*,field_930_d,*,*,*,itemRenderer,"*"
net.minecraft.src.gui.GuiButton,*,field_934_b,*,*,*,height,"The height of this control."
net.minecraft.src.gui.GuiButton,*,field_935_a,*,*,*,width,"The width of this control."
net.minecraft.src.gui.GuiButton,*,field_936_h,*,*,*,enabled2,"This is always true. Doesn't do anything currently but looks like it could be for enabling/disabling a control in the future."
net.minecraft.src.gui.GuiButton,*,field_937_g,*,*,*,enabled,"True if this control is enabled, false to disable."
net.minecraft.src.gui.GuiButton,*,field_938_f,*,*,*,id,"ID for this control."
net.minecraft.src.gui.GuiButton,*,field_939_e,*,*,*,displayString,"The string displayed on this control."
net.minecraft.src.entity.EntityMinecart,*,field_9418_e,*,*,*,fuel,"*"
net.minecraft.src.entity.EntityMinecart,*,field_9417_f,*,*,*,pushX,"*"
net.minecraft.src.entity.EntityMinecart,*,field_9416_g,*,*,*,pushZ,"*"
net.minecraft.client.Minecraft,*,field_9234_V,*,*,*,serverName,""
net.minecraft.client.Minecraft,*,field_9237_P,*,*,*,timer,"*"
net.minecraft.client.Minecraft,*,field_9231_Y,*,*,*,textureLavaFX,""
net.minecraft.client.Minecraft,*,field_9233_W,*,*,*,serverPort,""
net.minecraft.client.Minecraft,*,field_9232_X,*,*,*,textureWaterFX,""
net.minecraft.client.Minecraft,*,field_9239_F,*,*,*,tickTimes,""
net.minecraft.client.Minecraft,*,field_9238_G,*,*,*,numRecordedFrameTimes,""
net.minecraft.src.entity.Entity,*,field_9301_bt,*,*,*,serverPosZ,"*"
net.minecraft.src.entity.Entity,*,field_9303_br,*,*,*,serverPosX,"*"
net.minecraft.src.entity.Entity,*,field_9302_bs,*,*,*,serverPosY,"*"
net.minecraft.src.entity.Entity,*,field_9305_bk,*,*,*,air,"*"
net.minecraft.src.entity.Entity,*,field_9304_bm,*,*,*,isImmuneToFire,"*"
net.minecraft.src.entity.Entity,*,field_9307_bi,*,*,*,inWater,"Whether this entity is currently inside of water (if it handles water movement that is)"
net.minecraft.src.entity.Entity,*,field_9309_bg,*,*,*,fire,"*"
net.minecraft.src.Material,*,field_1334_d,*,*,*,rock,"*"
net.minecraft.src.Material,*,field_1335_c,*,*,*,wood,"*"
net.minecraft.src.Material,*,field_1336_b,*,*,*,ground,"*"
net.minecraft.src.Material,*,field_1337_a,*,*,*,air,"*"
net.minecraft.src.Material,*,field_1331_g,*,*,*,lava,"*"
net.minecraft.src.Material,*,field_1332_f,*,*,*,water,"*"
net.minecraft.src.Material,*,field_1333_e,*,*,*,iron,"*"
net.minecraft.src.Block,*,field_4063_aU,*,*,*,blockIce,"*"
net.minecraft.src.entity.Entity,*,field_619_ac,*,*,*,renderDistanceWeight,"*"
net.minecraft.src.entity.Entity,*,field_618_ad,*,*,*,preventEntitySpawning,"Blocks entities from spawning when they do their AABB check to make sure the spot is clear of entities that can prevent spawning."
net.minecraft.src.entity.Entity,*,field_615_ag,*,*,*,worldObj,"Reference to the net.minecraft.src.block.World object."
net.minecraft.src.entity.Entity,*,field_617_ae,*,*,*,riddenByEntity,"The entity that is riding this entity"
net.minecraft.src.entity.Entity,*,field_616_af,*,*,*,ridingEntity,"The entity we are currently riding"
net.minecraft.src.entity.Entity,*,field_611_ak,*,*,*,posX,"net.minecraft.src.entity.Entity position X"
net.minecraft.src.entity.Entity,*,field_610_al,*,*,*,posY,"net.minecraft.src.entity.Entity position Y"
net.minecraft.src.Block,*,field_4065_aN,*,*,*,pressurePlatePlanks,"*"
net.minecraft.src.Block,*,field_4064_aS,*,*,*,button,"*"
net.minecraft.src.Block,*,field_435_aM,*,*,*,doorSteel,"*"
RenderLiving,*,field_6332_f,*,*,*,renderPassModel,"The model to be used during the render passes."
net.minecraft.src.Block,*,field_431_aQ,*,*,*,torchRedstoneIdle,"*"
net.minecraft.src.Block,*,field_430_aR,*,*,*,torchRedstoneActive,"*"
net.minecraft.src.Block,*,field_433_aO,*,*,*,oreRedstone,"*"
net.minecraft.src.Block,*,field_432_aP,*,*,*,oreRedstoneGlowing,"*"
net.minecraft.client.Minecraft,*,field_6322_g,*,*,*,thePlayer,"The player who's actually in control of this game."
net.minecraft.client.Minecraft,*,field_6323_f,*,*,*,renderGlobal,"*"
net.minecraft.src.packet.Packet24MobSpawn,*,field_549_f,*,*,*,yaw,"The yaw of the entity."
net.minecraft.src.packet.Packet24MobSpawn,*,field_548_g,*,*,*,pitch,"The pitch of the entity."
net.minecraft.src.texture.TexturePackList,*,field_6539_c,*,*,*,defaultTexturePack,"The default texture pack."
net.minecraft.client.Minecraft,*,field_6321_h,*,*,*,effectRenderer,"*"
net.minecraft.src.texture.TexturePackList,*,field_6533_b,*,*,*,availableTexturePacks,"The list of the available texture packs."
net.minecraft.client.Minecraft,*,field_6326_c,*,*,*,displayWidth,"*"
net.minecraft.src.packet.Packet14BlockDig,*,field_543_e,*,*,*,status,"Status of the digging (started, ongoing, broken)."
net.minecraft.src.packet.Packet14BlockDig,*,field_542_a,*,*,*,xPosition,"net.minecraft.src.Block X position."
net.minecraft.src.texture.TexturePackList,*,field_6537_e,*,*,*,mc,"The net.minecraft.client.Minecraft instance used by this net.minecraft.src.texture.TexturePackList"
net.minecraft.src.texture.TexturePackList,*,field_6536_f,*,*,*,texturePackDir,"The directory the texture packs will be loaded from."
net.minecraft.src.texture.TexturePackList,*,field_6535_g,*,*,*,currentTexturePack,"*"
net.minecraft.src.texture.TexturePackList,*,field_6534_a,*,*,*,selectedTexturePack,"The TexturePack that will be used."
net.minecraft.client.Minecraft,*,field_6324_e,*,*,*,theWorld,"The net.minecraft.src.block.World instance that net.minecraft.client.Minecraft uses."
net.minecraft.src.packet.Packet14BlockDig,*,field_541_b,*,*,*,yPosition,"net.minecraft.src.Block Y position."
net.minecraft.client.Minecraft,*,field_6325_d,*,*,*,displayHeight,"*"
net.minecraft.src.block.World,*,field_4209_q,*,*,*,worldProvider,"The net.minecraft.src.world.WorldProvider instance that net.minecraft.src.block.World uses."
net.minecraft.src.Block,*,field_404_ar,*,*,*,torchWood,"*"
net.minecraft.src.gui.GuiScreen,*,field_945_b,*,*,*,mc,"Reference to the net.minecraft.client.Minecraft object."
net.minecraft.src.block.BlockFire,*,field_448_b,*,*,*,abilityToCatchFire,"This is an array indexed by block ID the larger the number in the array the more likely a block type will catch fires"
net.minecraft.src.gui.GuiScreen,*,field_946_a,*,*,*,selectedButton,"The button that was just pressed."
net.minecraft.src.gui.GuiButton,*,field_941_c,*,*,*,xPosition,"The x position of this control."
net.minecraft.src.gui.GuiButton,*,field_940_d,*,*,*,yPosition,"The y position of this control."
net.minecraft.src.gui.GuiSlider,*,field_943_j,*,*,*,dragging,"Is this slider control being dragged."
net.minecraft.src.block.BlockFire,*,field_449_a,*,*,*,chanceToEncourageFire,"The chance this block will encourage nearby blocks to catch on fire"
net.minecraft.src.gui.GuiScreen,*,field_949_e,*,*,*,controlList,"A list of all the controls added to this container."
net.minecraft.src.packet.Packet20NamedEntitySpawn,*,field_540_c,*,*,*,xPosition,"The player's X position."
net.minecraft.client.Minecraft,*,field_6320_i,*,*,*,session,"*"
net.minecraft.src.canvas.CanvasIsomPreview,*,field_1787_g,*,*,*,imageBufferList,"*"
net.minecraft.src.canvas.CanvasIsomPreview,*,field_1786_h,*,*,*,imageBuffers,"*"
net.minecraft.src.audio.SoundPoolEntry,*,field_1781_a,*,*,*,soundName,"*"
net.minecraft.src.audio.SoundPoolEntry,*,field_1780_b,*,*,*,soundUrl,"*"
net.minecraft.src.canvas.CanvasIsomPreview,*,field_1783_k,*,*,*,xPosition,"*"
net.minecraft.src.canvas.CanvasIsomPreview,*,field_1782_l,*,*,*,yPosition,"*"
net.minecraft.src.canvas.CanvasIsomPreview,*,field_1789_e,*,*,*,dataFolder,"The data folder."
net.minecraft.src.canvas.CanvasIsomPreview,*,field_1788_f,*,*,*,running,"*"
net.minecraft.src.gui.GuiIngame,*,field_9421_h,*,*,*,updateCounter,"*"
net.minecraft.src.gui.GuiIngame,*,field_9422_g,*,*,*,mc,"*"
net.minecraft.src.gui.GuiIngame,*,field_9423_f,*,*,*,rand,"*"
net.minecraft.src.PositionTexureVertex,*,field_1656_c,*,*,*,texturePositionY,"*"
net.minecraft.src.PositionTexureVertex,*,field_1655_a,*,*,*,vector3D,"*"
net.minecraft.src.PositionTexureVertex,*,field_1654_b,*,*,*,texturePositionX,"*"
net.minecraft.src.helpers.MathHelper,*,field_1653_a,*,*,*,SIN_TABLE,"A table of sin values computed from 0 (inclusive) to 2*pi (exclusive), with steps of 2*PI / 65536."
net.minecraft.src.audio.SoundPool,*,field_1659_e,*,*,*,allSoundPoolEntries,"A list of all SoundPoolEntries that have been loaded."
net.minecraft.src.audio.SoundPool,*,field_1658_a,*,*,*,numberOfSoundPoolEntries,"The number of soundPoolEntry's. This value is computed but never used (should be equal to allSoundPoolEntries.size())."
RenderGlobal,*,field_1439_t,*,*,*,mc,"A reference to the net.minecraft.client.Minecraft object."
net.minecraft.client.Minecraft,*,field_6327_b,*,*,*,playerController,"*"
net.minecraft.src.Block,*,field_405_aq,*,*,*,obsidian,"*"
net.minecraft.src.entity.EntityLiving,*,field_9334_al,*,*,*,defaultPitch,"*"
net.minecraft.src.entity.EntityLiving,*,field_9335_K,*,*,*,prevHealth,"*"
net.minecraft.src.entity.EntityLiving,*,field_9336_ak,*,*,*,isJumping,"used to check whether entity is jumping."
net.minecraft.src.entity.EntityLiving,*,field_9337_J,*,*,*,health,"*"
net.minecraft.src.entity.EntityLiving,*,field_9330_P,*,*,*,attackTime,"*"
net.minecraft.src.entity.EntityLiving,*,field_9331_N,*,*,*,attackedAtYaw,"The yaw at which this entity was last attacked from."
net.minecraft.src.entity.EntityLiving,*,field_9332_M,*,*,*,maxHurtTime,"What the hurt time was max set to last."
net.minecraft.src.entity.EntityLiving,*,field_9333_am,*,*,*,moveSpeed,""
net.minecraft.src.entity.EntityLiving,*,field_9338_aj,*,*,*,randomYawVelocity,"*"
net.minecraft.src.entity.EntityLiving,*,field_9339_I,*,*,*,swingProgress,"*"
net.minecraft.src.Material,*,field_1322_p,*,*,*,tnt,"*"
net.minecraft.src.Material,*,field_1320_r,*,*,*,ice,"*"
net.minecraft.src.Material,*,field_1326_l,*,*,*,fire,"*"
net.minecraft.src.Material,*,field_1325_m,*,*,*,sand,"*"
net.minecraft.src.Material,*,field_1324_n,*,*,*,circuits,"*"
net.minecraft.src.Material,*,field_1329_i,*,*,*,plants,"*"
net.minecraft.src.Material,*,field_1328_j,*,*,*,sponge,"*"
net.minecraft.src.entity.Entity,*,field_608_an,*,*,*,motionX,"net.minecraft.src.entity.Entity motion X"
net.minecraft.src.entity.Entity,*,field_609_am,*,*,*,posZ,"net.minecraft.src.entity.Entity position Z"
net.minecraft.src.entity.Entity,*,field_606_ap,*,*,*,motionZ,"net.minecraft.src.entity.Entity motion Z"
net.minecraft.src.entity.Entity,*,field_607_ao,*,*,*,motionY,"net.minecraft.src.entity.Entity motion Y"
net.minecraft.src.entity.Entity,*,field_604_ar,*,*,*,rotationPitch,"net.minecraft.src.entity.Entity rotation Pitch"
net.minecraft.src.entity.Entity,*,field_605_aq,*,*,*,rotationYaw,"net.minecraft.src.entity.Entity rotation Yaw"
net.minecraft.src.entity.Entity,*,field_602_at,*,*,*,prevRotationPitch,"*"
net.minecraft.src.entity.Entity,*,field_603_as,*,*,*,prevRotationYaw,"*"
net.minecraft.src.entity.Entity,*,field_601_au,*,*,*,boundingBox,"Axis aligned bounding box."
net.minecraft.src.item.ItemArmor,*,field_315_ba,*,*,*,damageReduceAmmountArray,"Holds the ammount of damage that the each armorType have."
net.minecraft.src.entity.Entity,*,field_646_aA,*,*,*,isDead,"gets set by setEntityDead, so this must be the flag whether an net.minecraft.src.entity.Entity is dead (inactive may be better term)"
net.minecraft.client.MinecraftApplet,*,field_6234_b,*,*,*,mc,"Reference to the net.minecraft.client.Minecraft object."
net.minecraft.client.MinecraftApplet,*,field_6235_a,*,*,*,mcCanvas,"Reference to the applet canvas."
net.minecraft.client.MinecraftApplet,*,field_6236_c,*,*,*,mcThread,"Reference to the net.minecraft.client.Minecraft main thread."
net.minecraft.src.entity.EntityLiving,*,field_735_n,*,*,*,renderYawOffset,"*"
net.minecraft.src.entity.EntityPlayerSP,*,field_4133_d,*,*,*,prevTimeInPortal,"*"
net.minecraft.src.entity.EntityPlayerSP,*,field_4134_c,*,*,*,timeInPortal,"How long has this player be in a portal. Once it reaches 1 the portal teleport takes place. Increments by 0.0125 each tick within a portal."
net.minecraft.src.Block,*,field_426_aV,*,*,*,blockSnow,"*"
net.minecraft.client.Minecraft,*,field_6305_x,*,*,*,objectMouseOver,"The ray trace hit that the mouse is over."
net.minecraft.src.Block,*,field_424_aX,*,*,*,blockClay,"*"
net.minecraft.src.Block,*,field_425_aW,*,*,*,cactus,"*"
net.minecraft.src.Block,*,field_422_aZ,*,*,*,jukebox,"*"
net.minecraft.src.Block,*,field_423_aY,*,*,*,reed,"*"
net.minecraft.client.Minecraft,*,field_6308_u,*,*,*,ingameGUI,"*"
net.minecraft.src.Block,*,field_428_aT,*,*,*,snow,"*"
